N	S	F
267	27415.000000	1270.624650
264	35766.000000	1351.716686
303	45450.000000	1447.963397
329	56600.000000	1560.369828
407	69043.000000	1691.473618
471	81679.000000	1846.218568
516	94342.000000	2025.330590
730	106166.000000	2224.092624
866	116110.000000	2440.138930
1077	123041.000000	2674.631750
1290	126551.000000	2923.625660
1652	125129.000000	3182.964499
1998	118377.000000	3447.295027
2386	105861.000000	3715.605065
2807	87320.000000	3988.701543
3279	62592.000000	4265.118052
3868	32807.000000	4533.802929
4462	-2307.000000	4784.482104
4860	-41826.000000	5016.715260
5380	-84283.000000	5231.293435
5969	-128241.000000	5430.280932
6449	-171951.000000	5610.853144
6863	-211892.000000	5759.643044
7264	-245923.000000	5871.642956
7359	-271766.000000	5945.959468
7606	-286324.000000	5985.409426
7607	-289264.000000	5990.825653
7458	-280654.000000	5962.020966
7307	-260066.000000	5894.694224
7011	-228614.000000	5788.044057
6618	-190572.000000	5649.815395
5918	-146441.000000	5479.265553
5769	-99195.000000	5282.112930
4952	-52558.000000	5062.516568
4448	-9433.000000	4824.659677
3893	30581.000000	4570.084135
3419	64160.000000	4306.120992
2916	90617.000000	4034.121342
2348	110186.000000	3758.254382
2055	123247.000000	3482.252863
1665	128803.000000	3210.588887
1334	128676.000000	2950.630780
1116	123794.000000	2702.728991
856	115215.000000	2472.717736
766	104295.000000	2257.970549
611	92541.000000	2055.357633
475	80211.000000	1869.582574
359	68305.000000	1699.939117
362	57113.000000	1553.789239
298	46408.000000	1432.282793
231	36607.000000	1331.401142
245	28387.000000	1247.536372
230	21407.000000	1183.024514
205	15795.000000	1132.460595
209	12024.000000	1082.657841
204	9343.000000	1034.767124
145	7251.000000	997.268770
167	5678.000000	977.958077
177	4386.000000	973.045734
188	2858.000000	972.627370
161	1650.000000	960.431153
191	740.000000	946.097247
138	192.000000	938.953673
182	43.000000	938.583507
183	444.000000	939.490287
158	968.000000	935.148117
163	1516.000000	924.502028
140	1867.000000	917.853474
166	1960.000000	919.690165
163	1641.000000	924.452811
159	967.000000	931.051556
161	206.000000	934.487025
177	-394.000000	936.830828
181	-913.000000	940.970244
155	-1125.000000	944.212370
187	-868.000000	944.996296
178	-460.000000	944.770872
161	-165.000000	946.294352
164	169.000000	945.094175
183	338.000000	942.847814
170	200.000000	943.865457
157	-39.000000	949.073759
180	-175.000000	957.433549
185	-263.000000	962.088873
188	-196.000000	958.409098
167	-83.000000	949.884730
153	6.000000	945.680707
180	10.000000	949.554632
183	-123.000000	957.125384
180	-489.000000	961.391179
164	-740.000000	957.683664
191	-821.000000	952.918150
171	-779.000000	953.490954
170	-582.000000	957.004702
183	-115.000000	954.562203
181	309.000000	948.096514
157	479.000000	940.300484
157	455.000000	937.082174
170	322.000000	940.086166
183	48.000000	941.914009
176	-273.000000	944.040783
146	-262.000000	945.281969
191	-12.000000	943.387513
172	304.000000	938.901486
160	614.000000	929.897844
160	998.000000	921.689753
149	1045.000000	926.620203
164	948.000000	939.959574
190	794.000000	949.986316
173	648.000000	948.907793
165	285.000000	939.073480
147	84.000000	932.895493
184	-182.000000	938.524374
170	-382.000000	951.018402
187	-500.000000	963.277738
172	-205.000000	967.473514
191	60.000000	966.558845
165	385.000000	960.316094
183	495.000000	955.035601
160	229.000000	953.012592
176	-678.000000	958.736669
177	-1626.000000	969.932987
206	-2494.000000	978.712419
198	-2976.000000	981.564058
174	-2654.000000	977.351523
202	-1393.000000	966.089540
177	183.000000	956.043409
148	1881.000000	949.478278
172	3333.000000	941.864640
160	3921.000000	940.745981
144	3499.000000	942.980912
174	2462.000000	946.214563
174	904.000000	955.877607
171	-753.000000	965.436171
204	-1968.000000	973.270774
183	-2514.000000	979.155759
197	-2527.000000	977.729513
185	-2030.000000	970.439076
177	-1318.000000	962.581945
179	-651.000000	957.341632
169	-224.000000	962.255683
175	5.000000	969.972680
195	115.000000	971.071058
182	194.000000	963.768644
167	234.000000	950.755489
162	342.000000	945.750496
164	481.000000	948.822955
195	502.000000	952.173304
165	419.000000	949.842619
164	423.000000	941.291135
172	402.000000	938.413555
152	417.000000	944.853957
195	622.000000	952.034663
171	918.000000	951.175063
168	987.000000	943.217366
151	988.000000	937.340920
166	769.000000	940.167538
187	174.000000	949.963157
162	-571.000000	959.530614
193	-1145.000000	961.146711
184	-1718.000000	960.748666
160	-2036.000000	959.630137
206	-1863.000000	955.974372
171	-1456.000000	953.032004
170	-916.000000	950.620850
171	-73.000000	948.881974
174	853.000000	948.851411
178	1517.000000	945.159775
146	2120.000000	937.883788
173	2449.000000	931.515432
148	2345.000000	932.457506
164	1819.000000	942.863193
174	1127.000000	950.937958
186	78.000000	955.301000
162	-994.000000	952.518766
186	-1970.000000	949.955788
172	-2599.000000	954.823020
190	-2769.000000	965.237277
196	-2307.000000	972.541516
184	-1428.000000	970.971678
178	-171.000000	959.022940
167	1017.000000	941.753152
158	1737.000000	932.495040
143	1943.000000	933.457551
182	1739.000000	942.537532
173	1032.000000	954.679004
164	337.000000	960.890733
197	-72.000000	956.957679
168	-284.000000	948.941516
168	-422.000000	942.762961
161	-272.000000	941.371340
185	-265.000000	948.727042
166	-337.000000	957.113891
187	-410.000000	961.809752
177	-356.000000	959.523840
177	-408.000000	954.459009
166	-296.000000	948.906739
179	-260.000000	946.675235
165	-240.000000	948.582100
178	-276.000000	951.244448
178	-195.000000	954.067608
171	-155.000000	955.229292
174	20.000000	949.266032
180	198.000000	941.356468
152	312.000000	934.816560
171	264.000000	935.105342
159	195.000000	942.663779
183	95.000000	947.521504
183	-23.000000	944.325685
152	20.000000	936.946103
173	234.000000	932.580291
157	423.000000	936.575144
174	447.000000	942.148078
174	471.000000	937.861930
171	227.000000	929.018299
144	-182.000000	926.294769
162	-482.000000	936.582084
192	-453.000000	949.803664
192	-328.000000	954.513489
155	117.000000	944.545923
166	671.000000	928.692091
151	1075.000000	923.350963
163	1144.000000	930.279528
175	1113.000000	943.051960
168	878.000000	955.195268
175	628.000000	959.370627
184	460.000000	959.101663
168	386.000000	956.108780
180	92.000000	953.277504
159	-398.000000	955.959204
185	-1056.000000	963.717801
193	-1845.000000	973.333961
184	-2555.000000	981.766265
198	-2726.000000	983.117490
197	-2267.000000	979.882136
184	-1451.000000	973.736617
171	-264.000000	964.744526
181	1006.000000	955.777171
166	1832.000000	949.057427
157	1972.000000	949.481964
158	1775.000000	951.770456
200	1151.000000	955.432363
159	247.000000	956.807713
177	-437.000000	956.374926
180	-639.000000	955.748398
182	-620.000000	957.451826
178	-413.000000	958.514997
162	21.000000	953.806584
192	214.000000	946.545297
146	13.000000	939.940956
178	-347.000000	942.124726
168	-605.000000	952.102410
188	-880.000000	962.809431
187	-745.000000	963.916490
174	-96.000000	953.043546
177	654.000000	935.977564
137	1187.000000	928.074889
156	1624.000000	931.223926
192	1622.000000	940.046807
154	1000.000000	950.126307
166	302.000000	951.302265
191	-341.000000	946.857434
167	-962.000000	946.244155
172	-1369.000000	948.524644
174	-1328.000000	950.754437
192	-1206.000000	953.169450
162	-922.000000	948.428173
186	-596.000000	942.390577
148	-213.000000	940.050531
177	82.000000	939.789338
181	375.000000	940.155838
152	562.000000	939.204983
173	819.000000	932.234413
164	1036.000000	928.924109
153	1238.000000	932.475201
172	1367.000000	935.261995
166	1438.000000	938.063964
164	1306.000000	935.867512
167	952.000000	933.148434
154	365.000000	938.601619
172	-219.000000	947.070747
198	-783.000000	956.106166
167	-1204.000000	962.958981
183	-1329.000000	963.993257
184	-1131.000000	962.613630
181	-922.000000	961.952182
173	-737.000000	957.644506
177	-602.000000	954.762798
172	-565.000000	955.777694
180	-576.000000	961.598669
181	-396.000000	969.895871
183	96.000000	969.917522
193	790.000000	961.831586
151	1486.000000	950.590343
165	2032.000000	944.981481
163	2251.000000	950.096311
175	1923.000000	960.773126
183	1119.000000	969.427150
168	143.000000	972.977389
200	-859.000000	974.142187
177	-1734.000000	978.889166
190	-2251.000000	985.763156
205	-2328.000000	987.429998
192	-2095.000000	986.021805
184	-1637.000000	981.491212
180	-1090.000000	977.500895
186	-504.000000	977.005629
187	40.000000	973.537878
184	447.000000	968.904020
158	837.000000	966.234444
182	1360.000000	965.856097
191	1751.000000	968.991744
158	1893.000000	970.200495
179	1816.000000	961.900203
175	1307.000000	950.814914
161	255.000000	949.560425
167	-889.000000	960.249447
198	-1781.000000	980.010714
205	-2148.000000	994.526018
205	-1808.000000	991.918343
183	-810.000000	976.136261
160	448.000000	958.150301
173	1502.000000	949.392437
166	1872.000000	955.153391
165	1543.000000	968.004649
189	637.000000	976.477854
189	-575.000000	978.110934
186	-1606.000000	975.722297
186	-1973.000000	973.388412
192	-1776.000000	976.105527
177	-979.000000	979.072520
197	194.000000	972.479306
179	1304.000000	960.057290
145	1966.000000	952.554460
163	2217.000000	954.146215
187	1833.000000	967.748418
173	1007.000000	977.928934
204	1.000000	976.404117
166	-940.000000	971.970164
178	-1690.000000	971.111734
201	-1994.000000	976.875632
188	-1920.000000	984.158524
199	-1479.000000	982.454579
176	-789.000000	974.710726
175	-92.000000	966.756433
180	483.000000	962.492078
171	916.000000	963.218563
181	1058.000000	962.924711
168	1001.000000	962.910692
175	1029.000000	964.064832
190	1048.000000	966.576433
164	963.000000	970.290163
178	927.000000	967.224379
190	781.000000	958.371014
164	268.000000	955.670445
160	-362.000000	964.130697
193	-870.000000	981.249204
209	-1350.000000	994.384232
196	-1616.000000	990.456460
185	-1518.000000	973.301598
166	-1223.000000	959.972395
174	-869.000000	962.942885
189	-327.000000	976.107064
199	349.000000	985.678954
179	1121.000000	981.163085
174	1926.000000	968.100201
163	2679.000000	959.535825
168	3175.000000	961.705256
177	3281.000000	972.267967
171	3037.000000	983.732179
190	2757.000000	993.951206
189	2728.000000	1006.614127
193	3286.000000	1026.645021
202	4745.000000	1052.128794
216	7115.000000	1076.151012
222	10063.000000	1099.570371
191	13216.000000	1125.896088
223	16155.000000	1162.355798
235	18615.000000	1217.530698
266	20592.000000	1287.935557
320	22257.000000	1368.533887
332	23934.000000	1456.068680
416	25819.000000	1544.807108
462	27647.000000	1639.319676
484	28778.000000	1740.710774
586	28426.000000	1844.338364
666	25755.000000	1952.457682
756	20302.000000	2064.184100
875	12297.000000	2182.141379
979	2625.000000	2306.345811
1170	-7391.000000	2427.290053
1309	-16637.000000	2536.435885
1377	-24448.000000	2628.975085
1468	-30904.000000	2702.785600
1541	-36574.000000	2762.032223
1630	-42248.000000	2813.362046
1653	-48355.000000	2858.697081
1727	-54622.000000	2900.960531
1774	-60012.000000	2931.462093
1871	-63197.000000	2940.097107
1817	-63380.000000	2923.046698
1689	-59886.000000	2880.494749
1682	-52935.000000	2822.500487
1530	-43236.000000	2756.504308
1501	-32162.000000	2683.391883
1306	-20355.000000	2599.838264
1217	-8808.000000	2503.512732
1117	1835.000000	2392.352608
950	10818.000000	2274.237455
831	18124.000000	2153.070366
724	23312.000000	2036.220519
643	26374.000000	1928.090247
581	27530.000000	1821.367069
505	27315.000000	1714.958600
420	25992.000000	1608.291018
377	24116.000000	1508.116706
337	22059.000000	1421.779519
304	19998.000000	1345.788988
279	18064.000000	1276.958887
230	16391.000000	1211.905524
233	14822.000000	1152.170126
192	13239.000000	1101.882480
189	11685.000000	1061.817781
189	10021.000000	1031.953972
161	8173.000000	1012.937807
185	6255.000000	998.696651
179	4515.000000	986.242871
184	2851.000000	977.067551
162	1413.000000	969.071205
182	304.000000	966.076602
185	-310.000000	964.758001
190	-689.000000	964.026452
164	-682.000000	963.606766
178	-269.000000	961.786359
192	428.000000	958.690774
170	942.000000	956.299116
152	1349.000000	951.411057
179	1520.000000	947.367933
168	1200.000000	946.603402
170	437.000000	950.919029
165	-285.000000	958.284405
193	-822.000000	964.788060
194	-1202.000000	969.127443
165	-1180.000000	966.131461
195	-764.000000	957.771371
161	-233.000000	950.064735
175	127.000000	947.307236
165	532.000000	951.501971
175	938.000000	960.304118
191	1330.000000	967.618727
163	1637.000000	970.501417
178	2073.000000	964.547044
183	2221.000000	956.158460
149	1889.000000	956.913267
172	1003.000000	968.048036
182	-100.000000	984.333277
221	-1476.000000	998.010020
188	-2644.000000	1003.144057
199	-3280.000000	1005.808133
198	-3138.000000	1005.857843
220	-2518.000000	1005.151730
191	-1459.000000	1000.795184
183	-258.000000	995.213545
181	711.000000	991.851299
183	1174.000000	990.968213
196	1185.000000	988.260593
180	901.000000	984.680151
178	330.000000	987.192990
176	-203.000000	992.926483
219	-514.000000	996.774799
192	-444.000000	990.678555
185	-401.000000	978.696582
151	-209.000000	970.990731
193	105.000000	974.421367
202	336.000000	980.447857
179	223.000000	984.180370
162	385.000000	979.937243
205	616.000000	972.862786
177	514.000000	972.008230
157	407.000000	973.291837
201	561.000000	970.642571
185	428.000000	970.719321
160	170.000000	976.349323
185	332.000000	981.824832
211	546.000000	987.727695
170	549.000000	985.518645
185	608.000000	976.733331
172	572.000000	971.710862
180	136.000000	978.492718
191	-494.000000	993.396195
194	-1018.000000	1005.751460
216	-1521.000000	1005.191027
185	-1820.000000	992.924972
193	-1849.000000	984.490223
169	-1551.000000	985.329894
209	-1186.000000	994.152906
192	-643.000000	996.487331
198	-43.000000	986.581472
172	551.000000	971.558027
157	949.000000	964.539787
185	1307.000000	967.684349
187	1467.000000	973.623644
180	1284.000000	972.826809
165	852.000000	964.072611
173	346.000000	957.354689
183	-392.000000	957.044409
175	-1242.000000	962.608955
181	-1693.000000	967.132359
199	-1739.000000	965.717868
178	-1520.000000	961.981289
165	-730.000000	956.961859
186	590.000000	948.627430
174	1728.000000	942.814934
135	2534.000000	938.510522
170	3114.000000	935.073259
169	2977.000000	937.928036
148	2021.000000	943.816190
175	827.000000	949.292895
179	-389.000000	954.732947
190	-1715.000000	960.009896
169	-2577.000000	965.156464
193	-2699.000000	967.524160
202	-2337.000000	965.411311
170	-1644.000000	963.210257
172	-540.000000	959.909371
181	448.000000	956.708942
166	1033.000000	952.036239
173	1271.000000	943.040296
161	1251.000000	938.597358
159	1000.000000	947.280318
175	929.000000	963.714169
199	1074.000000	974.515264
182	1307.000000	967.278140
163	1457.000000	946.336621
150	1304.000000	932.613532
155	628.000000	942.928417
184	-309.000000	970.658024
212	-1281.000000	995.299452
201	-2065.000000	1001.697060
189	-2363.000000	990.903123
186	-2216.000000	972.480334
184	-1871.000000	961.649104
171	-1328.000000	964.765256
186	-655.000000	974.939485
194	-11.000000	988.353682
174	808.000000	991.104434
213	1700.000000	977.549999
154	2238.000000	958.736669
141	2303.000000	944.321450
180	1845.000000	944.428399
164	736.000000	962.692059
195	-621.000000	982.814835
196	-1631.000000	992.977845
201	-2111.000000	991.296626
191	-1945.000000	977.032753
181	-1117.000000	964.644494
168	-53.000000	961.649104
170	809.000000	966.772465
186	1276.000000	972.742515
181	1372.000000	971.628530
180	972.000000	967.322077
156	353.000000	966.899685
190	-209.000000	974.029260
196	-530.000000	980.162231
197	-881.000000	979.358463
162	-948.000000	971.419580
185	-816.000000	963.976141
185	-680.000000	964.625316
173	-650.000000	971.585302
186	-238.000000	973.419745
198	218.000000	970.901643
158	631.000000	967.015512
176	1073.000000	962.758017
177	1523.000000	959.480589
179	1414.000000	956.222777
158	956.000000	955.204690
169	316.000000	960.533185
191	-485.000000	968.249451
191	-1268.000000	976.958546
181	-1617.000000	976.445083
199	-1577.000000	968.952527
165	-1229.000000	963.690303
178	-552.000000	959.699953
193	166.000000	960.576910
150	860.000000	961.989605
198	1457.000000	960.886570
156	1807.000000	959.863011
172	1840.000000	960.555048
177	1767.000000	958.519170
176	1310.000000	959.760387
168	542.000000	965.463619
170	-214.000000	972.087445
214	-945.000000	979.249202
174	-1681.000000	981.966904
193	-1938.000000	981.469307
193	-1712.000000	982.964903
180	-1319.000000	987.518607
201	-697.000000	988.458902
182	140.000000	981.785109
190	609.000000	971.393329
150	692.000000	967.267285
177	664.000000	973.405363
209	447.000000	982.433204
179	-13.000000	988.413375
181	-169.000000	983.871435
193	-80.000000	974.846655
174	0.000000	972.033950
177	133.000000	974.349527
185	355.000000	976.760462
191	332.000000	978.013292
170	181.000000	976.828030
188	29.000000	977.072669
182	-178.000000	981.314425
184	-367.000000	983.725063
202	-454.000000	980.638567
170	-475.000000	975.136401
181	-300.000000	972.222197
185	172.000000	977.342315
186	859.000000	989.685304
189	1786.000000	996.393497
189	2814.000000	991.544250
177	3601.000000	980.582990
158	4045.000000	978.012781
173	4153.000000	994.514454
193	3973.000000	1025.611525
214	3818.000000	1055.387133
226	4097.000000	1073.041006
214	4788.000000	1086.262399
200	5868.000000	1105.319863
239	7161.000000	1136.854872
248	8124.000000	1174.164384
265	8254.000000	1209.233642
265	7561.000000	1245.018474
293	5950.000000	1287.347661
343	3437.000000	1340.166034
358	614.000000	1395.438282
431	-2113.000000	1440.722388
431	-4755.000000	1476.624868
427	-7047.000000	1508.661990
489	-8715.000000	1540.951978
499	-10171.000000	1574.552952
518	-11407.000000	1601.535201
537	-12176.000000	1616.940939
536	-12539.000000	1626.026138
534	-12746.000000	1632.989896
530	-12416.000000	1636.267704
569	-11734.000000	1631.426983
519	-10941.000000	1614.742394
502	-10182.000000	1590.654582
473	-9188.000000	1564.724896
488	-8122.000000	1540.996431
464	-6688.000000	1515.559963
432	-4767.000000	1483.884429
402	-2208.000000	1442.716188
378	609.000000	1394.445051
338	3401.000000	1343.079670
301	5558.000000	1292.424079
265	6865.000000	1247.218906
267	7152.000000	1210.355320
253	6683.000000	1181.981810
242	5785.000000	1158.015976
233	5062.000000	1129.776969
237	4694.000000	1096.584698
201	4749.000000	1063.003763
185	4927.000000	1033.955028
179	5066.000000	1013.790905
185	4870.000000	1000.695758
187	4301.000000	992.904326
166	3315.000000	990.643730
174	2411.000000	990.284303
209	1661.000000	989.247694
181	1076.000000	984.220504
178	604.000000	976.620704
162	441.000000	969.705625
201	97.000000	969.218758
173	-335.000000	976.434842
182	-678.000000	985.425796
201	-847.000000	988.513531
189	-1033.000000	987.484177
184	-870.000000	979.051582
192	-610.000000	970.008247
158	-398.000000	967.730334
186	-165.000000	969.185741
195	177.000000	973.919401
174	341.000000	976.842362
177	610.000000	973.100200
181	937.000000	964.720167
179	1098.000000	956.829138
161	1000.000000	954.938741
164	891.000000	959.829672
195	523.000000	968.878217
173	66.000000	974.703032
197	-340.000000	972.689056
170	-560.000000	967.035677
177	-806.000000	964.684404
182	-826.000000	965.973085
189	-701.000000	971.540529
181	-405.000000	974.239704
183	-69.000000	974.276655
173	481.000000	972.392411
191	988.000000	968.520521
169	1281.000000	965.168897
166	1258.000000	964.230263
179	995.000000	966.564535
184	375.000000	974.390579
180	-467.000000	981.506495
190	-1165.000000	982.168519
200	-1531.000000	979.620845
181	-1512.000000	980.019388
183	-1121.000000	986.092795
186	-303.000000	990.010606
209	592.000000	984.541518
173	1228.000000	970.482354
154	1435.000000	963.223235
160	1340.000000	970.005155
208	813.000000	986.026876
198	39.000000	997.807096
183	-634.000000	994.768315
193	-1087.000000	983.679318
175	-1383.000000	980.005612
194	-1430.000000	984.361722
199	-1250.000000	989.541308
186	-973.000000	990.541771
187	-580.000000	983.388021
188	-126.000000	979.051582
168	320.000000	978.574473
194	661.000000	975.847836
181	790.000000	970.785249
167	692.000000	964.490539
178	385.000000	962.191769
167	-57.000000	966.327584
197	-389.000000	970.542632
188	-418.000000	969.606106
176	-250.000000	967.025336
162	145.000000	962.593892
186	712.000000	957.871599
185	1034.000000	952.625845
151	959.000000	949.447734
162	598.000000	950.864869
180	12.000000	955.850407
196	-744.000000	962.334661
172	-1158.000000	964.564150
183	-1241.000000	963.095530
171	-925.000000	959.002086
189	-313.000000	952.514042
174	514.000000	944.022246
154	1057.000000	941.564124
149	1564.000000	946.801986
195	1735.000000	954.349517
174	1581.000000	957.792775
164	1095.000000	952.383851
164	667.000000	944.548040
178	-72.000000	950.824905
161	-738.000000	964.492613
216	-1306.000000	974.753302
174	-1607.000000	972.827323
191	-1827.000000	963.037382
164	-1655.000000	956.676016
179	-1297.000000	962.633367
192	-717.000000	969.374541
187	-105.000000	968.907116
173	523.000000	959.547289
156	937.000000	945.417897
173	1175.000000	941.543945
159	1139.000000	945.251818
186	940.000000	952.721365
166	630.000000	958.511346
172	432.000000	957.518668
192	135.000000	951.605485
148	-37.000000	944.848665
190	-161.000000	942.147016
154	-170.000000	948.631646
183	-312.000000	962.543506
180	-75.000000	968.625315
202	107.000000	963.994295
156	298.000000	950.382028
160	366.000000	944.061439
165	551.000000	950.253124
199	266.000000	966.165617
165	33.000000	976.119357
203	-227.000000	971.392300
169	-429.000000	960.641973
166	-708.000000	957.001567
181	-590.000000	962.159031
194	-460.000000	974.864093
178	-193.000000	981.853859
192	100.000000	976.141383
174	391.000000	964.922277
168	355.000000	955.948220
172	208.000000	957.401692
178	-155.000000	969.515859
187	-504.000000	980.172434
202	-740.000000	982.610808
177	-704.000000	975.541901
182	-583.000000	964.992746
165	-338.000000	958.115859
184	-193.000000	957.101353
177	-174.000000	959.456096
172	-272.000000	963.212334
182	-254.000000	965.129007
182	-152.000000	964.168035
180	120.000000	958.761701
170	449.000000	948.812416
163	752.000000	940.767772
164	792.000000	938.451917
166	671.000000	943.170716
178	330.000000	949.776816
172	-5.000000	952.237890
180	-333.000000	950.523540
163	-505.000000	943.536433
181	-657.000000	936.924223
155	-560.000000	933.659467
180	-457.000000	935.371049
160	-204.000000	941.162048
174	209.000000	946.640903
181	765.000000	941.800934
164	1076.000000	932.697164
138	1274.000000	921.201389
173	1179.000000	915.675161
153	718.000000	925.828278
159	132.000000	940.099995
198	-278.000000	949.418770
166	-466.000000	951.087798
179	-408.000000	943.069457
161	-205.000000	933.267914
157	-119.000000	929.839233
173	-187.000000	930.034946
172	-551.000000	937.406529
160	-1017.000000	947.596433
184	-1251.000000	952.799559
193	-1158.000000	950.550367
169	-859.000000	941.394179
153	-273.000000	928.064114
166	369.000000	919.320945
157	739.000000	919.554784
160	933.000000	924.504732
168	991.000000	929.929567
158	946.000000	932.234949
173	835.000000	929.319644
158	730.000000	922.292795
160	344.000000	914.254888
149	-153.000000	910.342243
167	-841.000000	915.682805
164	-1509.000000	926.132280
177	-1964.000000	935.396173
176	-1790.000000	932.119091
184	-1255.000000	921.176965
131	-246.000000	909.819762
162	840.000000	900.709720
153	1758.000000	897.399577
144	2166.000000	897.636898
151	2168.000000	897.166651
142	1521.000000	901.134285
150	755.000000	905.336954
185	-29.000000	905.907832
146	-707.000000	905.927701
150	-1107.000000	906.623957
165	-866.000000	907.715815
184	-518.000000	913.783344
135	-92.000000	915.593796
165	395.000000	908.770048
161	641.000000	898.561628
142	422.000000	896.015625
150	48.000000	904.196881
158	-376.000000	918.399695
186	-750.000000	928.282285
168	-867.000000	922.201171
164	-840.000000	908.258774
127	-663.000000	896.243828
168	-405.000000	893.904357
167	-191.000000	902.404012
142	-32.000000	912.847194
169	350.000000	913.371775
163	795.000000	907.159854
148	1187.000000	898.090753
144	1438.000000	887.775873
141	1495.000000	886.983089
149	1178.000000	893.782971
162	576.000000	904.770689
156	-117.000000	916.709878
162	-600.000000	918.581515
185	-947.000000	913.604400
139	-1095.000000	908.669907
162	-986.000000	906.634436
165	-729.000000	910.984632
159	-582.000000	919.280153
168	-381.000000	920.364602
164	-168.000000	915.883180
155	-63.000000	910.058789
152	-100.000000	905.583790
160	-169.000000	907.008820
159	-369.000000	907.371479
165	-609.000000	905.746653
150	-842.000000	902.980620
156	-851.000000	899.423704
168	-650.000000	898.307297
144	-243.000000	895.111725
163	205.000000	888.446397
131	807.000000	879.757353
158	1216.000000	873.268573
130	1317.000000	871.562390
136	1201.000000	874.893708
160	1020.000000	874.378637
148	545.000000	875.135989
128	29.000000	875.441032
154	-298.000000	872.882581
161	-565.000000	873.214178
135	-815.000000	871.888181
152	-857.000000	871.265172
138	-697.000000	872.093458
162	-529.000000	872.248244
143	-292.000000	869.776983
135	-13.000000	863.798009
147	238.000000	856.770681
133	315.000000	853.644540
143	353.000000	856.091701
134	351.000000	859.112915
146	310.000000	856.956242
147	253.000000	851.866774
122	322.000000	847.115104
147	293.000000	846.584314
120	191.000000	849.824099
154	87.000000	847.673876
149	-45.000000	842.291517
108	-299.000000	842.731867
139	-336.000000	845.985815
156	-140.000000	852.146701
144	184.000000	852.234709
134	581.000000	843.623731
111	1107.000000	838.482558
141	1420.000000	838.679915
142	1344.000000	844.118475
125	908.000000	849.765850
138	227.000000	849.259089
142	-699.000000	852.160196
138	-1577.000000	858.060021
162	-2095.000000	862.939743
146	-2152.000000	866.102765
147	-1710.000000	864.742736
148	-870.000000	859.990698
134	155.000000	852.668165
142	1055.000000	842.274896
120	1703.000000	836.294804
126	1808.000000	839.408125
127	1577.000000	848.283561
152	1091.000000	856.417538
143	502.000000	854.575918
136	-155.000000	851.218538
120	-495.000000	849.289703
166	-747.000000	853.528558
133	-910.000000	860.514962
148	-923.000000	861.197422
149	-751.000000	857.877031
127	-662.000000	857.050757
150	-514.000000	856.216094
143	-246.000000	856.032710
143	-21.000000	855.171913
132	79.000000	852.370225
133	169.000000	852.018192
147	243.000000	848.353110
144	114.000000	843.887433
118	-89.000000	841.545602
137	-161.000000	842.810180
147	-157.000000	847.660899
140	-202.000000	847.772375
136	-22.000000	840.511749
128	344.000000	831.219586
132	550.000000	828.900477
119	644.000000	834.795783
142	852.000000	838.480769
151	833.000000	836.624767
106	518.000000	833.123040
130	333.000000	832.186878
145	213.000000	835.941984
141	-109.000000	842.228591
128	-247.000000	846.013593
137	-77.000000	846.773287
150	-100.000000	846.685302
121	-198.000000	845.365010
148	-124.000000	841.214598
139	-237.000000	840.779995
117	-608.000000	849.682294
148	-693.000000	857.372148
169	-657.000000	858.630887
132	-678.000000	852.383716
122	-479.000000	842.087288
139	-37.000000	838.566038
141	223.000000	843.119802
136	493.000000	847.577135
138	818.000000	847.765298
128	993.000000	845.164481
134	929.000000	842.121725
136	835.000000	839.671960
138	482.000000	839.511763
122	-4.000000	842.650580
143	-463.000000	850.395790
148	-724.000000	858.350744
153	-878.000000	862.167037
135	-696.000000	859.037834
143	-478.000000	850.940656
133	-312.000000	843.613656
137	-319.000000	841.601450
136	-404.000000	844.369587
140	-726.000000	853.308854
134	-869.000000	858.210347
170	-815.000000	853.906904
127	-564.000000	842.339599
124	-232.000000	828.421390
128	298.000000	820.819103
131	704.000000	824.912117
132	940.000000	830.740633
126	1021.000000	830.894097
130	1055.000000	823.078976
131	900.000000	812.843158
114	599.000000	811.679124
119	240.000000	818.191909
142	-109.000000	824.331851
141	-512.000000	824.669631
122	-795.000000	818.483354
124	-768.000000	813.953316
131	-410.000000	818.509621
137	176.000000	827.196470
133	951.000000	830.454695
123	1685.000000	822.119821
121	2117.000000	808.909760
111	2052.000000	805.148434
115	1559.000000	815.730961
139	814.000000	836.936079
141	108.000000	855.657642
158	-347.000000	864.070020
135	-293.000000	863.719283
143	256.000000	860.024418
146	1103.000000	862.129341
129	2031.000000	875.049141
151	2933.000000	893.395209
151	3575.000000	912.571641
156	3915.000000	928.997847
164	3984.000000	940.667848
162	3862.000000	957.589682
170	3494.000000	983.278191
191	2986.000000	1015.090144
215	2314.000000	1049.753304
212	1464.000000	1077.098881
240	168.000000	1097.264781
222	-1432.000000	1115.164562
264	-3253.000000	1136.235451
273	-5132.000000	1165.184106
276	-6840.000000	1198.226189
319	-7689.000000	1222.377601
331	-7769.000000	1230.968318
301	-7215.000000	1225.299555
281	-6207.000000	1212.525876
285	-4956.000000	1203.656928
297	-4191.000000	1202.812953
270	-3765.000000	1203.309187
297	-3564.000000	1197.477348
271	-3408.000000	1181.487198
274	-3281.000000	1159.773685
243	-2759.000000	1134.053350
249	-2033.000000	1109.913961
221	-1177.000000	1085.413746
221	-318.000000	1059.989623
204	600.000000	1034.308465
186	1418.000000	1009.039147
186	2146.000000	984.897964
